"Week of July 17, 2000",http://papers.nber.org/papers/W7787,"Simon S. Kuznets: April 30, 1901-July 9, 1985",Robert W. Fogel #7787 
"Week of July 17, 2000",http://papers.nber.org/papers/W7786,"Building the IPO Order Book: Underpricing and Participation Limits With CostlyInformation",Ann E. Sherman and Sheridan Titman #7786 
"Week of July 17, 2000",http://papers.nber.org/papers/W7785,The Dynamics of Car Sales: A Discrete Choice Approach,Jrme Adda and Russell Cooper #7785 
"Week of July 17, 2000",http://papers.nber.org/papers/W7784,"Land, Labor and Globalization in the Pre-Industrial Third World",Jeffrey G. Williamson #7784 
"Week of July 10, 2000",http://papers.nber.org/papers/W7783,Why Stocks May Disappoint,"Andrew Ang, Geert Bekaert, and Jun Liu #7783 "
"Week of July 10, 2000",http://papers.nber.org/papers/W7782,Macroeconomic Volatility in Latin America: A View and Three Case Studies,Ricardo J. Caballero #7782 
"Week of July 10, 2000",http://papers.nber.org/papers/W7781,Risky Behavior Among Youths: An Economic Analysis,Jonathan Gruber #7781 
"Week of July 10, 2000",http://papers.nber.org/papers/W7780,Youth Smoking in the U.S.: Evidence and Implications,Jonathan Gruber and Jonathan Zinman #7780 
"Week of July 10, 2000",http://papers.nber.org/papers/W7779,Evaluating and Investing in Equity Mutual Funds,Lubos Pastor and Robert F. Stambaugh #7779 
"Week of July 10, 2000",http://papers.nber.org/papers/W7778,The Equity Premium and Structural Breaks,Lubos Pastor and Robert F. Stambaugh #7778 
"Week of July 10, 2000",http://papers.nber.org/papers/W7777,"The Six Major Puzzles in International Macroeconomics: Is Therea Common Cause?",Maurice Obstfeld and Kenneth Rogoff #7777 
"Week of July 3, 2000",http://papers.nber.org/papers/W7776,Tariff-Jumping Antidumping Duties,Bruce A. Blonigen #7776 
"Week of July 3, 2000",http://papers.nber.org/papers/W7775,A Framework for Assessing Estate and Gift Taxation,Louis Kaplow #7775 
"Week of July 3, 2000",http://papers.nber.org/papers/W7774,Tax and Subsidy Combinations for the Control of Car Pollution,Don Fullerton and Sarah E. West #7774 
"Week of July 3, 2000",http://papers.nber.org/papers/W7773,The Cost of Job Security Regulation: Evidence from Latin American Labor Markets,James J. Heckman and Carmen Pags #7773 
"Week of July 3, 2000",http://papers.nber.org/papers/W7772,Consumption Externalities and Diffusion in Pharmaceutical Markets: Anti-Ulcer Drugs,"Ernst R. Berndt, Robert S. Pindyck, and Pierre Azoulay #7772 "
"Week of July 3, 2000",http://papers.nber.org/papers/W7771,The Colonial Origins of Comparative Development: An Empirical Investigation,"Daron Acemoglu, Simon Johnson, James A. Robinson #7771 "
"Week of July 3, 2000",http://papers.nber.org/papers/W7770,Pensions and Contemporary Socioeconomic Change,Assar Lindbeck #7770 
"Week of July 3, 2000",http://papers.nber.org/papers/W7769,Estimating the Return of Schooling: Progress on Some Persistent Econometric Problems,David Card #7769 
"Week of July 3, 2000",http://papers.nber.org/papers/W7768,"On the Instability of Variance Decomposition of the Real Exchange Rate AcrossExchange-Rate-Regimes: Evidence from Mexico and the United States",Enrique G. Mendoza #7768 
"Week of July 3, 2000",http://papers.nber.org/papers/W7767,"Allocating Payroll Tax Revenue to Personal Retirement Accounts to MaintainSocial Security Benefits and the Payroll Tax Rate",Martin Feldstein and Andrew Samwick #7767 
"Week of July 3, 2000",http://papers.nber.org/papers/W7766,Quality of Bureaucracy and Open-Economy Macro Policies,Chong-En Bai and Shang-Jin Wei #7766 
"Week of July 3, 2000",http://papers.nber.org/papers/W7765,Natural Openness and Good Government,Shang-Jin Wei #7765 
"Week of July 3, 2000",http://papers.nber.org/papers/W7764,"Banks, Short Term Debt and Financial Crises: Theory, Policy Implications and Applications",Douglas W. Diamond and Raghuram G. Rajan #7764 
"Week of July 3, 2000",http://papers.nber.org/papers/W7763,Emerging Equity Markets and Economic Development,"Geert Bekaert, Campbell R. Harvey, and Christian Lundblad #7763 "
"Week of July 3, 2000",http://papers.nber.org/papers/W7762,"Generational Conflict, Human Capital Accumulation, and Economic Growth","Douglas Holtz-Eakin, Mary E. Lovely, and Mehmet S. Tosun #7762 "
"Week of July 3, 2000",http://papers.nber.org/papers/W7761,Borrowing Constraints and the Returns to Schooling,Stephen Cameron and Christopher Taber #7761 
"Week of July 3, 2000",http://papers.nber.org/papers/W7760,The Economic Impacts of the Tobacco Settlement,"David M. Cutler, Jonathan Gruber, Raymond S. Hartman, Mary Beth Landrum, Joseph P.Newhouse, and Meredith B. Rosenthal #7760 "
"Week of July 3, 2000",http://papers.nber.org/papers/W7759,The Boskin Commission Report and its Aftermath,Robert J. Gordon #7759 
"Week of July 3, 2000",http://papers.nber.org/papers/W7758,Alcohol Consumption and Alcohol Advertising Bans,Henry Saffer #7758 
"Week of July 3, 2000",http://papers.nber.org/papers/W7757,The US Economic Model at Y2K: Lodestar for Advanced Capitalism?,Richard B. Freeman #7757 
"Week of July 3, 2000",http://papers.nber.org/papers/W7756,"Hope for Whom? Financial Aid for the Middle Class and Its Impact on CollegeAttendance",Susan Dynarski #7756 
"Week of July 3, 2000",http://papers.nber.org/papers/H0128,"The Political Economy of Race, 1940-1964: The Adoption of State-Level Fair EmploymentLegislation",William J. Collins #H0128 
"Week of July 3, 2000",http://papers.nber.org/papers/H0127,"""Rain Follows the Plow"" and Dryfarming Doctrine: The Climate Information Problemand Homestead Failure in the Upper Great Plains, 1890-1925",Gary D. Libecap and Zeynep Kocabiyik Hansen #H0127 
"Week of July 3, 2000",http://papers.nber.org/papers/T0256,Encompassing Tests When No Model Is Encompassing,Kenneth D. West #T0256 
"Week of June 26, 2000",http://papers.nber.org/papers/W7767,"Allocating Payroll Tax Revenue to Personal Retirement Accounts to MaintainSocial Security Benefits and the Payroll Tax Rate",Martin Feldstein and Andrew Samwick #7767 
"Week of June 26, 2000",http://papers.nber.org/papers/W7755,What is an Oil Shock?,James D. Hamilton #7755 
"Week of June 26, 2000",http://papers.nber.org/papers/W7754,"Benevolent Colluders? The Effects of Antitrust Action on College Financial Aidand Tuition",Caroline M. Hoxby #7754 
"Week of June 26, 2000",http://papers.nber.org/papers/W7753,Robust-H-infinity Forecasting and Asset Pricing Anomalies,Aaron Tornell #7753 
"Week of June 26, 2000",http://papers.nber.org/papers/W7752,"Interpreting the ""One Big Wave"" in U.S. Long-Term Productivity Growth",Robert J. Gordon #7752 
"Week of June 26, 2000",http://papers.nber.org/papers/W7751,The Rise and Fall of Foreign Exchange Market Intervention,Anna J. Schwartz #7751 
"Week of June 26, 2000",http://papers.nber.org/papers/W7750,"Determinants of Long-Term Growth: A Bayesian Averaging of Classical Estimates(BACE) Approach","Gernot Doppelhofer, Ronald I. Miller, and Xavier Sala-i-Martin #7750 "
"Week of June 26, 2000",http://papers.nber.org/papers/W7749,"Race and the Value of Owner-Occupied Housing, 1940-1990",William J. Collins and Robert A. Margo #7749 
"Week of June 26, 2000",http://papers.nber.org/papers/W7748,"Cephalon, Inc. Taking Risk Management Theory Seriously","George Chacko, Peter Tufano, and Geoffrey Verter #7748 "
"Week of June 26, 2000",http://papers.nber.org/papers/T0255,Robust Covariance Matrix Estimation with Data-Dependent VAR Prewhitening Order,Wouter J. den Haan and Andrew T. Levin #T0255 
"Week of June 19, 2000",http://papers.nber.org/papers/W7747,How Good a Deal Was the Tobacco Settlement?: Assessing Payments to Massachusetts,"David M. Cutler, Arnold M. Epstein, Richard G. Frank, Raymond Hartman, Charles King III,Joseph P.Newhouse, Meredith B. Rosenthal, Elizabeth Richardson Vigdor #7747 "
"Week of June 19, 2000",http://papers.nber.org/papers/W7746,"Financial Crisis, Health Outcomes and Aging: Mexico in the 1980s and 1990s","David M. Cutler, Felicia Knaul, Rafael Lozano, Oscar Mndez, and Beatriz Zurita#7746 "
"Week of June 19, 2000",http://papers.nber.org/papers/W7745,Does Trade Raise Income? Evidence from the Twentieth Century,Douglas A. Irwin and Marko Tervi #7745 
"Week of June 19, 2000",http://papers.nber.org/papers/W7744,"Estimating the General Equilibrium Benefits of Large Policy Changes: The Clean Air ActRevisited","Holger Sieg, V. Kerry Smith, H. Spencer Banzhaf, and Randy Walsh #7744 "
"Week of June 19, 2000",http://papers.nber.org/papers/W7743,Savings and the Terms of Trade Under Borrowing Constraints,Pierre-Richard Agnor and Joshua Aizenman #7743 
"Week of June 19, 2000",http://papers.nber.org/papers/W7742,Examining the Incidence of Downsizing and Its Effect on Establishment Performance,Peter Cappelli #7742 
"Week of June 19, 2000",http://papers.nber.org/papers/W7741,Market Value and Patent Citations: A First Look,"Bronwyn H. Hall, Adam Jaffe, and Manuel Trajtenberg #7741 "
"Week of June 19, 2000",http://papers.nber.org/papers/T0254,Direct Estimation of Policy Impacts,Hidehiko Ichimura and Christopher Taber #T0254 
"Week of June 19, 2000",http://papers.nber.org/papers/H0126,"Conjectural Estimates of Economic Growth in the Lower South, 1720 to 1800","Peter C. Mancall, Joshua L. Rosenbloom, and Thomas Weiss #H0126 "
"Week of June 12, 2000",http://www.nber.org/books/macro15/index.html,"""The Political Business Cycle After 25 Years""",Allan Drazen
"Week of June 12, 2000",http://www.nber.org/books/woodstock99/index.html,"""Social Security's Treatment of Postwar Americans: How Bad Can It Get?""",Jagadeesh Gokhale and Laurence J. Kotlikoff
"Week of June 12, 2000",http://www.nber.org/books/woodstock99/index.html,"""Distributional Effects in a General Equilibrium Analysis of Social Security""","Laurence J. Kotlikoff, Kent Smetters, and Jan Walliser"
"Week of June 12, 2000",http://www.nber.org/books/woodstock99/index.html,"""The Impact of Social Security and Other Factors on the Distribution of Wealth""",Jagadeesh Gokhale and Laurence J. Kotlikoff
"Week of June 12, 2000",http://www.nber.org/books/pensioncrisis/index.html,"""Italy: A Never-Ending Pension Reform""",Daniele Franco
"Week of June 5, 2000",http://papers.nber.org/papers/W7740,International Liquidity Management: Sterilization Policy in Illiquid Financial Markets,Ricardo J. Caballero and Arvind Krishnamurthy #7740 
"Week of June 5, 2000",http://papers.nber.org/papers/W7739,"The Effects of Investing Social Security Funds in the Stock Market When Fixed Costs PreventSome Households from Holding Stocks",Andrew B. Abel #7739 
"Week of June 5, 2000",http://papers.nber.org/papers/W7738,Exchange Rate Regimes and Financial-Market Imperfections,Joshua Aizenman and Ricardo Hausmann #7738 
"Week of June 5, 2000",http://papers.nber.org/papers/W7737,Language-Skill Complementarity: Returns to Immigrant Language Acquisition,"Eli Berman, Kevin Lang, and Erez Siniver #7737 "
"Week of June 5, 2000",http://papers.nber.org/papers/W7736,Do Debt Flows Crowd Out Equity Flows Or the Other Way Round?,"Assaf Razin, Efraim Sadka, Chi-Wa Yuen #7736 "
"Week of June 5, 2000",http://papers.nber.org/papers/W7735,"Participation and Investment Decisions in a Retirement Plan: The Influence of Colleagues'Choices",Esther Duflo and Emmanuel Saez #7735 
"Week of June 5, 2000",http://papers.nber.org/papers/W7734,Delaying the Inevitable: Optimal Interest Rate Policy and BOP Crises,Amartya Lahiri and Carlos A. Vgh #7734 
"Week of June 5, 2000",http://papers.nber.org/papers/W7733,"An Introduction to School-To-Work Programs in the NLSY97: How Prevalentare They, and Which Youths do They Serve?",Mary Joyce and David Neumark #7733 
"Week of June 5, 2000",http://papers.nber.org/papers/W7732,Gender Differences in Pay,Francine D. Blau and Lawrence M. Kahn #7732 
"Week of June 5, 2000",http://papers.nber.org/papers/W7731,Uncertainty and Labor Contract Durations,Robert Rich and Joseph Tracy #7731 
"Week of June 5, 2000",http://papers.nber.org/papers/W7730,Changes in Managerial Pay Structures 1986-1992 and Rising Returns to Skill,"K.C. O'Shaughnessy, David I. Levine, and Peter Cappelli #7730 "
"Week of June 5, 2000",http://papers.nber.org/papers/W7729,"Last Minute Bidding and the Rules for Ending Second-Price Auctions: Theory andEvidence from a Natural Experiment on the Internet",Alvin E. Roth and Axel Ockenfels #7729 
"Week of June 5, 2000",http://papers.nber.org/papers/W7728,The Economic Approach to Social Capital,"Edward L. Glaeser, David Laibson, and Bruce Sacerdote #7728 "
"Week of May 29, 2000",http://www.nber.org/books/mishkin/index.html,"""Did U.S. Bank Supervisors Get Tougher During the Credit Crunch? Did TheyGet Easier During the Banking Boom?  Did It Matter to Bank Lending?""","Allen N. Berger, Margaret K. Kyle and Joseph M. Scalise"
"Week of May 29, 2000",http://www.nber.org/books/macro15/index.html,"""The Political Business Cycle after 25 Years""",Allan Drazen
"Week of May 29, 2000",http://www.nber.org/books/woodstock99/index.html,"""Social Security and Inequality over the Life Cycle""","Angus Deaton, Pierre-Olivier Gourinchas and Christina Paxson"
"Week of May 29, 2000",http://www.nber.org/books/medical_output/index.html,"""Medical Care Output and Productivity in the Nonprofit Sector""",Tomas Philipson and Darius Lakdawalla
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Capital Gains Tax Realizations and Tax Rates: New Evidence From Time Series""",Matthew Eichner and Todd Sinai
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Tax Externalities of Equity Mutual Funds""","Joel M. Dickson, John B. Shoven and Clemens Sialm"
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Efficiency Effects on the U.S. Economy from Wireless Taxation""",Jerry Hausman
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Explaining the Fall and Rise in the Tax Cost of Marriage: The Effect ofTax Laws and Demographic Trends, 1984-1997""",Nada Eissa and Hilary Williamson Hoynes
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Hope for Whom? Financial Aid for the Middle Class and Its Impacton College Attendance""",Susan Dynarski
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Estate Taxes and Charitable Bequests by the Wealthy""",David Joulfaian
"Week of May 29, 2000",http://www.nber.org/books/poterbataxation/index.html,"""Federal Medicare Transfers Across States: A Lifetime Perspective""",Daniel Feenberg and Jonathan Skinner
